Entity,Code,Year,Coal Production - TWh,Oil Production - TWh,Gas Production - TWh
Africa,,1981,909.9033203125,2773.139892578125,264.748046875
Africa,,1982,998.7122192382812,2666.0615234375,325.1128845214844
Africa,,1983,1011.872802734375,2702.351318359375,436.9568176269531
Africa,,1984,1128.452880859375,2885.779296875,458.65069580078125
Africa,,1985,1198.91064453125,3000.3310546875,505.67822265625
Africa,,1986,1229.4912109375,2991.71142578125,530.1431274414062
Africa,,1987,1230.77490234375,2997.637451171875,578.9782104492188
Africa,,1988,1264.931396484375,3124.963623046875,617.5322875976562
Africa,,1989,1228.450439453125,3449.03173828125,677.407958984375
Africa,,1990,1221.22607421875,3696.371826171875,721.590576171875
Africa,,1991,1245.4105224609375,3834.59716796875,773.4517211914062
Africa,,1992,1273.735107421875,3907.29736328125,808.2827758789062
Africa,,1993,1297.0950927734375,3856.359619140625,833.40673828125
Africa,,1994,1348.10888671875,3848.592529296875,789.646240234375
Africa,,1995,1416.6951904296875,3910.952880859375,872.7052001953125
Africa,,1996,1412.3509521484375,4037.574462890625,933.324951171875
Africa,,1997,1502.2733154296875,4131.45361328125,1041.6109619140625
Africa,,1998,1522.4473876953125,4145.34619140625,1109.31640625
Africa,,1999,1519.8277587890625,4028.14892578125,1216.7257080078125
Africa,,2000,1518.35400390625,4319.32177734375,1351.012451171875
Africa,,2001,1514.537353515625,4275.9755859375,1388.4132080078125
Africa,,2002,1489.1827392578125,4304.7421875,1449.424072265625
Africa,,2003,1600.2198486328125,4681.98095703125,1556.281982421875
Africa,,2004,1635.6153564453125,5210.70556640625,1635.8626708984375
Africa,,2005,1646.2347412109375,5401.91748046875,1700.6749267578125
Africa,,2006,1635.026611328125,5527.92041015625,1841.564208984375
Africa,,2007,1634.38818359375,5642.19873046875,1956.89892578125
Africa,,2008,1660.6500244140625,5699.41015625,2028.6309814453125
Africa,,2009,1646.66259765625,5482.7109375,1913.0655517578125
Africa,,2010,1707.90673828125,5662.93408203125,2014.771728515625
Africa,,2011,1698.522216796875,4720.583984375,2005.6529541015625
Africa,,2012,1766.913818359375,5144.30859375,2066.870361328125
Africa,,2013,1772.02099609375,4766.80517578125,1990.599365234375
Africa,,2014,1831.760986328125,4545.140625,1996.0614013671875
Africa,,2015,1759.0123291015625,4494.00341796875,2080.379150390625
Africa,,2016,1756.2630615234375,4243.767578125,2118.403564453125
Africa,,2017,1796.10986328125,4483.712890625,2294.8056640625
Africa,,2018,1839.5963134765625,4566.482421875,2417.15283203125
Africa,,2019,1796.6099853515625,4620.5126953125,2429.354248046875
Africa,,2020,1723.9036865234375,3846.310546875,2312.02685546875
Africa,,2021,1678.3345947265625,4009.2412109375,2575.24658203125
Africa,,1965,,1235.1009521484375,
Africa,,1966,,1571.826904296875,
Africa,,1967,,1729.136962890625,
Africa,,1968,,2216.1259765625,
Africa,,1969,,2818.29443359375,
Africa,,1970,,3399.629150390625,30.172163009643555
Africa,,1971,,3181.02978515625,37.02289962768555
Africa,,1972,,3194.17333984375,65.13484191894531
Africa,,1973,,3346.92138671875,98.32215118408203
Africa,,1974,,3085.5673828125,102.60499572753906
Africa,,1975,,2831.092529296875,115.33114624023438
Africa,,1976,,3377.110107421875,137.28213500976562
Africa,,1977,,3541.035400390625,139.9768524169922
Africa,,1978,,3456.545166015625,186.69027709960938
Africa,,1979,,3800.2236328125,283.3299560546875
Africa,,1980,,3492.487060546875,248.3033905029297
Africa (BP),,1981,909.9033203125,2773.14013671875,264.748046875
Africa (BP),,1982,998.7122192382812,2666.0615234375,325.1128845214844
Africa (BP),,1983,1011.872802734375,2702.351318359375,436.9568176269531
Africa (BP),,1984,1128.452880859375,2885.779296875,458.65069580078125
Africa (BP),,1985,1198.91064453125,3000.330810546875,505.67822265625
Africa (BP),,1986,1229.4912109375,2991.71142578125,530.1431274414062
Africa (BP),,1987,1230.77490234375,2997.637451171875,578.9782104492188
Africa (BP),,1988,1264.931396484375,3124.963623046875,617.5322875976562
Africa (BP),,1989,1228.450439453125,3449.03173828125,677.407958984375
Africa (BP),,1990,1221.22607421875,3696.371826171875,721.590576171875
Africa (BP),,1991,1245.4105224609375,3834.59716796875,773.4517211914062
Africa (BP),,1992,1273.735107421875,3907.297607421875,808.2827758789062
Africa (BP),,1993,1297.0950927734375,3856.359619140625,833.40673828125
Africa (BP),,1994,1348.10888671875,3848.59228515625,789.646240234375
Africa (BP),,1995,1416.6951904296875,3910.952880859375,872.7052001953125
Africa (BP),,1996,1412.3509521484375,4037.574462890625,933.3250122070312
Africa (BP),,1997,1502.2733154296875,4131.45361328125,1041.611083984375
Africa (BP),,1998,1522.4473876953125,4145.34619140625,1109.31640625
Africa (BP),,1999,1519.8277587890625,4028.14892578125,1216.7257080078125
Africa (BP),,2000,1518.35400390625,4319.32177734375,1351.012451171875
Africa (BP),,2001,1514.5372314453125,4275.9755859375,1388.4130859375
Africa (BP),,2002,1489.1827392578125,4304.7421875,1449.4239501953125
Africa (BP),,2003,1600.219970703125,4681.98095703125,1556.281982421875
Africa (BP),,2004,1635.6153564453125,5210.70556640625,1635.8626708984375
Africa (BP),,2005,1646.2347412109375,5401.91748046875,1700.6749267578125
Africa (BP),,2006,1635.026611328125,5527.92041015625,1841.564208984375
Africa (BP),,2007,1634.38818359375,5642.19873046875,1956.8988037109375
Africa (BP),,2008,1660.6500244140625,5699.41015625,2028.6309814453125
Africa (BP),,2009,1646.66259765625,5482.7109375,1913.0655517578125
Africa (BP),,2010,1707.90673828125,5662.93408203125,2014.771728515625
Africa (BP),,2011,1698.522216796875,4720.583984375,2005.6529541015625
Africa (BP),,2012,1766.913818359375,5144.30859375,2066.870361328125
Africa (BP),,2013,1772.02099609375,4766.80517578125,1990.599365234375
Africa (BP),,2014,1831.760986328125,4545.140625,1996.0614013671875
Africa (BP),,2015,1759.0123291015625,4494.00390625,2080.379150390625
Africa (BP),,2016,1756.2630615234375,4243.767578125,2118.403564453125
Africa (BP),,2017,1796.10986328125,4483.712890625,2294.8056640625
Africa (BP),,2018,1839.596435546875,4566.482421875,2417.15283203125
Africa (BP),,2019,1796.6099853515625,4620.5126953125,2429.354248046875
Africa (BP),,2020,1723.9036865234375,3846.310546875,2312.02685546875
Africa (BP),,2021,1678.33447265625,4009.2412109375,2575.24658203125
Africa (BP),,1965,,1235.1009521484375,
Africa (BP),,1966,,1571.826904296875,
Africa (BP),,1967,,1729.1370849609375,
Africa (BP),,1968,,2216.1259765625,
Africa (BP),,1969,,2818.29443359375,
Africa (BP),,1970,,3399.629150390625,30.172163009643555
Africa (BP),,1971,,3181.02978515625,37.02290344238281
Africa (BP),,1972,,3194.17333984375,65.13484954833984
Africa (BP),,1973,,3346.921630859375,98.32215118408203
Africa (BP),,1974,,3085.5673828125,102.60499572753906
Africa (BP),,1975,,2831.092529296875,115.33114624023438
Africa (BP),,1976,,3377.110107421875,137.28213500976562
Africa (BP),,1977,,3541.03564453125,139.9768524169922
Africa (BP),,1978,,3456.545166015625,186.69027709960938
Africa (BP),,1979,,3800.223876953125,283.3299560546875
Africa (BP),,1980,,3492.487060546875,248.3033905029297
Algeria,DZA,1965,,304.0002136230469,
Algeria,DZA,1966,,391.2619934082031,
Algeria,DZA,1967,,449.44415283203125,
Algeria,DZA,1968,,493.38818359375,
Algeria,DZA,1969,,516.7882690429688,
Algeria,DZA,1970,,561.8859252929688,24.380125045776367
Algeria,DZA,1971,,427.956787109375,25.698749542236328
Algeria,DZA,1972,,578.3189697265625,32.56137466430664
Algeria,DZA,1973,,601.2550659179688,43.216251373291016
Algeria,DZA,1974,,556.3107299804688,49.963375091552734
Algeria,DZA,1975,,544.329345703125,61.52299880981445
Algeria,DZA,1976,,607.4248657226562,77.49087524414062
Algeria,DZA,1977,,648.4450073242188,74.16543579101562
Algeria,DZA,1978,,662.1581420898438,115.01875305175781
Algeria,DZA,1979,,675.545166015625,188.5345001220703
Algeria,DZA,1980,,599.4387817382812,154.09750366210938
Algeria,DZA,1981,,534.1273193359375,178.6484375
Algeria,DZA,1982,,531.3828735351562,233.10008239746094
Algeria,DZA,1983,,522.8082885742188,333.7926330566406
Algeria,DZA,1984,,567.3807373046875,339.7588195800781
Algeria,DZA,1985,,547.3196411132812,373.38116455078125
Algeria,DZA,1986,,563.8136596679688,381.8943176269531
Algeria,DZA,1987,,583.7999267578125,431.0078125
Algeria,DZA,1988,,611.4503784179688,450.5810852050781
Algeria,DZA,1989,,633.6583862304688,485.8316345214844
Algeria,DZA,1990,,678.6743774414062,516.5697021484375
Algeria,DZA,1991,,682.6080322265625,557.0304565429688
Algeria,DZA,1992,,657.1113891601562,580.0113525390625
Algeria,DZA,1993,,655.0389404296875,587.4661865234375
Algeria,DZA,1994,,652.1087036132812,540.1088256835938
Algeria,DZA,1995,,649.0848999023438,614.9129638671875
Algeria,DZA,1996,,686.3132934570312,652.5127563476562
Algeria,DZA,1997,,716.0244750976562,748.5881958007812
Algeria,DZA,1998,,713.916748046875,801.6210327148438
Algeria,DZA,1999,,680.6859741210938,901.0691528320312
Algeria,DZA,2000,,776.7327880859375,918.8862915039062
Algeria,DZA,2001,,764.6841430664062,864.7254028320312
Algeria,DZA,2002,,824.4971923828125,889.4158935546875
Algeria,DZA,2003,,918.828125,938.5758666992188
Algeria,DZA,2004,,971.6981201171875,920.5493774414062
Algeria,DZA,2005,,1005.2700805664062,849.1174926757812
Algeria,DZA,2006,,1002.5292358398438,812.994873046875
Algeria,DZA,2007,,1005.78564453125,816.4598999023438
Algeria,DZA,2008,,985.7705078125,826.0078735351562
Algeria,DZA,2009,,898.2314453125,765.6687622070312
Algeria,DZA,2010,,858.0032348632812,773.9655151367188
Algeria,DZA,2011,,833.5802612304688,795.9874877929688
Algeria,DZA,2012,,781.675537109375,784.4375
Algeria,DZA,2013,,753.4379272460938,793.3887329101562
Algeria,DZA,2014,,799.8067016601562,801.7239990234375
Algeria,DZA,2015,,781.8267211914062,814.1113891601562
Algeria,DZA,2016,,795.689697265625,913.922607421875
Algeria,DZA,2017,,775.1162109375,929.765380859375
Algeria,DZA,2018,,759.8111572265625,938.4375
Algeria,DZA,2019,,748.1578979492188,869.5225219726562
Algeria,DZA,2020,,668.9110717773438,814.563720703125
Algeria,DZA,2021,,676.5635986328125,1007.7374877929688
Angola,AGO,1965,,7.617650032043457,
Angola,AGO,1966,,7.33853006362915,
Angola,AGO,1967,,6.245309829711914,
Angola,AGO,1968,,8.72249984741211,
Angola,AGO,1969,,28.58654022216797,
Angola,AGO,1970,,58.905948638916016,
Angola,AGO,1971,,66.53523254394531,
Angola,AGO,1972,,82.07290649414062,
Angola,AGO,1973,,95.07524871826172,
Angola,AGO,1974,,99.33183288574219,
Angola,AGO,1975,,90.60932922363281,
Angola,AGO,1976,,87.96932220458984,
Angola,AGO,1977,,82.13105773925781,
Angola,AGO,1978,,75.23446655273438,
Angola,AGO,1979,,83.73600006103516,
Angola,AGO,1980,,86.38764190673828,
Angola,AGO,1981,,83.24754333496094,
Angola,AGO,1982,,74.54830169677734,
Angola,AGO,1983,,102.22769927978516,
Angola,AGO,1984,,117.1606216430664,
Angola,AGO,1985,,133.186767578125,
Angola,AGO,1986,,161.95938110351562,
Angola,AGO,1987,,203.59478759765625,
Angola,AGO,1988,,259.58160400390625,
Angola,AGO,1989,,263.3264465332031,
Angola,AGO,1990,,271.9093933105469,
Angola,AGO,1991,,285.0978088378906,
Angola,AGO,1992,,315.7893981933594,
Angola,AGO,1993,,288.5403137207031,
Angola,AGO,1994,,318.9411315917969,
Angola,AGO,1995,,362.5419921875,
Angola,AGO,1996,,411.2833251953125,
Angola,AGO,1997,,424.4949951171875,
Angola,AGO,1998,,418.67999267578125,
Angola,AGO,1999,,426.8210144042969,
Angola,AGO,2000,,428.56549072265625,
Angola,AGO,2001,,425.0765075683594,
Angola,AGO,2002,,518.697998046875,
Angola,AGO,2003,,498.1446228027344,
Angola,AGO,2004,,634.7999877929688,
Angola,AGO,2005,,726.1116333007812,
Angola,AGO,2006,,798.7351684570312,
Angola,AGO,2007,,944.173828125,
Angola,AGO,2008,,1073.33984375,
Angola,AGO,2009,,1000.608154296875,
Angola,AGO,2010,,1034.23828125,
Angola,AGO,2011,,954.0292358398438,
Angola,AGO,2012,,991.9908447265625,
Angola,AGO,2013,,990.94482421875,
Angola,AGO,2014,,968.5162963867188,
Angola,AGO,2015,,1025.3316650390625,
Angola,AGO,2016,,997.4822387695312,
Angola,AGO,2017,,949.0654907226562,
Angola,AGO,2018,,861.6135864257812,
Angola,AGO,2019,,803.2828369140625,
Angola,AGO,2020,,746.8817138671875,
Angola,AGO,2021,,658.3441162109375,
Argentina,ARG,1965,,160.08413696289062,
Argentina,ARG,1966,,170.309326171875,
Argentina,ARG,1967,,185.64126586914062,
Argentina,ARG,1968,,203.38063049316406,
Argentina,ARG,1969,,210.58160400390625,
Argentina,ARG,1970,,232.60601806640625,58.544498443603516
Argentina,ARG,1971,,250.86912536621094,63.265987396240234
Argentina,ARG,1972,,258.395751953125,60.139400482177734
Argentina,ARG,1973,,251.2216339111328,65.48815155029297
Argentina,ARG,1974,,245.91354370117188,70.48680114746094
Argentina,ARG,1975,,235.63021850585938,74.80470275878906
Argentina,ARG,1976,,237.4164276123047,71.32315063476562
Argentina,ARG,1977,,256.5806579589844,73.61824798583984
Argentina,ARG,1978,,269.9306945800781,75.9522476196289
Argentina,ARG,1979,,282.3543395996094,70.31175231933594
Argentina,ARG,1980,,293.8556213378906,81.646240234375
Argentina,ARG,1981,,299.3140869140625,84.9527359008789
Argentina,ARG,1982,,297.39434814453125,95.20774841308594
Argentina,ARG,1983,,298.5108337402344,127.7864990234375
Argentina,ARG,1984,,292.3986511230469,131.09300231933594
Argentina,ARG,1985,,280.9647521972656,135.0802459716797
Argentina,ARG,1986,,265.96246337890625,150.83474731445312
Argentina,ARG,1987,,262.5191650390625,147.33375549316406
Argentina,ARG,1988,,275.86077880859375,174.66099548339844
Argentina,ARG,1989,,281.79449462890625,184.67774963378906
Argentina,ARG,1990,,295.82708740234375,173.49400329589844
Argentina,ARG,1991,,301.0076599121094,193.81924438476562
Argentina,ARG,1992,,337.74041748046875,195.375244140625
Argentina,ARG,1993,,361.31884765625,209.28199768066406
Argentina,ARG,1994,,401.3629150390625,216.57574462890625
Argentina,ARG,1995,,435.6241149902344,243.2222442626953
Argentina,ARG,1996,,474.6900939941406,281.34423828125
Argentina,ARG,1997,,504.5743713378906,266.2705078125
Argentina,ARG,1998,,512.0464477539062,287.76275634765625
Argentina,ARG,1999,,484.84149169921875,336.1932373046875
Argentina,ARG,2000,,480.87109375,363.812255859375
Argentina,ARG,2001,,510.8962707519531,361.1864929199219
Argentina,ARG,2002,,503.2772521972656,351.16973876953125
Argentina,ARG,2003,,501.1834716796875,399.114013671875
Argentina,ARG,2004,,477.1304626464844,436.4580078125
Argentina,ARG,2005,,457.86236572265625,443.7517395019531
Argentina,ARG,2006,,458.60772705078125,448.322509765625
Argentina,ARG,2007,,444.43426513671875,435.97174072265625
Argentina,ARG,2008,,439.6697692871094,428.4834899902344
Argentina,ARG,2009,,395.92779541015625,403.01190185546875
Argentina,ARG,2010,,387.0292663574219,389.969970703125
Argentina,ARG,2011,,362.68548583984375,377.1784362792969
Argentina,ARG,2012,,358.6778869628906,366.9120178222656
Argentina,ARG,2013,,351.06256103515625,345.55853271484375
Argentina,ARG,2014,,346.41473388671875,344.8587951660156
Argentina,ARG,2015,,349.4313659667969,354.91143798828125
Argentina,ARG,2016,,332.9761657714844,372.8235778808594
Argentina,ARG,2017,,316.8029479980469,371.4988708496094
Argentina,ARG,2018,,320.3175354003906,394.23291015625
Argentina,ARG,2019,,335.34912109375,416.152587890625
Argentina,ARG,2020,,321.6540222167969,382.92529296875
Argentina,ARG,2021,,338.041259765625,386.0849609375
Asia,,1981,5055.79052734375,11841.78515625,972.246826171875
Asia,,1982,5342.67578125,10184.7021484375,1047.4793701171875
Asia,,1983,5669.20849609375,9447.7451171875,1137.5975341796875
Asia,,1984,6169.93310546875,9336.169921875,1393.819091796875
Asia,,1985,7457.20458984375,9541.1064453125,2808.81640625
Asia,,1986,7704.5673828125,11060.380859375,3070.8173828125
Asia,,1987,8003.78271484375,11054.4365234375,3242.471923828125
Asia,,1988,8357.685546875,12359.029296875,3410.837890625
Asia,,1989,8873.2265625,13087.6474609375,3546.81982421875
Asia,,1990,9031.8857421875,13749.8349609375,3607.236572265625
Asia,,1991,9151.4189453125,13714.86328125,3754.578857421875
Asia,,1992,9374.7509765625,14737.892578125,3644.51611328125
Asia,,1993,9537.6806640625,15144.7998046875,3738.72412109375
Asia,,1994,10054.08203125,15453.2919921875,3771.817626953125
Asia,,1995,10777.4208984375,15635.96875,4008.0849609375
Asia,,1996,11118.447265625,16008.615234375,4336.98681640625
Asia,,1997,11134.787109375,16435.935546875,4456.51806640625
Asia,,1998,10817.4462890625,17335.73046875,4609.09912109375
Asia,,1999,10986.712890625,16918.087890625,5013.7509765625
Asia,,2000,11495.70703125,17905.419921875,5574.39013671875
Asia,,2001,12153.27734375,17704.966796875,5866.3662109375
Asia,,2002,12863.90234375,16789.126953125,6317.119140625
Asia,,2003,14771.333984375,17905.697265625,6702.5791015625
Asia,,2004,17020.765625,19029.271484375,7218.9736328125
Asia,,2005,18904.40234375,19548.3828125,7801.35400390625
Asia,,2006,20397.162109375,19879.63671875,8204.568359375
Asia,,2007,22023.509765625,19810.69140625,8808.7490234375
Asia,,2008,23086.287109375,20579.630859375,9409.294921875
Asia,,2009,23910.3203125,19631.62890625,9456.197265625
Asia,,2010,25727.07421875,20200.953125,10512.5732421875
Asia,,2011,28526.123046875,21374.423828125,11163.1083984375
Asia,,2012,29021.833984375,21640.298828125,11512.8994140625
Asia,,2013,29869.48046875,21418.865234375,11776.751953125
Asia,,2014,29506.912109375,21537.025390625,12204.8544921875
Asia,,2015,29192.54296875,22433.3046875,12566.0791015625
Asia,,2016,27725.01953125,23247.154296875,12757.3466796875
Asia,,2017,28507.2421875,22897.455078125,12990.1005859375
Asia,,2018,30500.3671875,23000.138671875,13337.4267578125
Asia,,2019,31727.23046875,22060.779296875,13637.982421875
Asia,,2020,31478.962890625,20529.9140625,13609.009765625
Asia,,2021,33334.09375,20743.701171875,14309.5068359375
Asia,,1965,,5387.5947265625,
Asia,,1966,,6009.9609375,
Asia,,1967,,6417.09375,
Asia,,1968,,7239.66650390625,
Asia,,1969,,8000.29541015625,
Asia,,1970,,9110.328125,237.1068115234375
Asia,,1971,,10643.5986328125,316.1449279785156
Asia,,1972,,11943.728515625,371.7821350097656
Asia,,1973,,14014.748046875,440.79315185546875
Asia,,1974,,14524.3740234375,502.9382629394531
Asia,,1975,,13329.3330078125,559.6552124023438
Asia,,1976,,15197.3271484375,614.5064086914062
Asia,,1977,,15469.90625,731.036865234375
Asia,,1978,,14973.6953125,808.8958129882812
Asia,,1979,,15331.5029296875,944.5701904296875
Asia,,1980,,13456.2587890625,949.5546264648438
Asia Pacific (BP),,1981,5778.20361328125,2814.6220703125,722.8982543945312
Asia Pacific (BP),,1982,6075.42041015625,2756.823486328125,751.4222412109375
Asia Pacific (BP),,1983,6432.77001953125,2960.275390625,848.3330078125
Asia Pacific (BP),,1984,6965.13427734375,3255.4892578125,987.1673583984375
Asia Pacific (BP),,1985,7707.89501953125,3365.33447265625,1070.1015625
Asia Pacific (BP),,1986,7978.271484375,3488.19873046875,1180.512451171875
Asia Pacific (BP),,1987,8299.1513671875,3519.841552734375,1255.9453125
Asia Pacific (BP),,1988,8641.3720703125,3557.666259765625,1341.6512451171875
Asia Pacific (BP),,1989,9265.1982421875,3661.5283203125,1383.8289794921875
Asia Pacific (BP),,1990,9533.90234375,3791.29541015625,1492.5189208984375
Asia Pacific (BP),,1991,9720.869140625,3898.6806640625,1623.866455078125
Asia Pacific (BP),,1992,10056.193359375,3892.51220703125,1717.1842041015625
Asia Pacific (BP),,1993,10319.7607421875,3916.5498046875,1818.412841796875
Asia Pacific (BP),,1994,10900.5615234375,4025.68505859375,1982.1651611328125
Asia Pacific (BP),,1995,11816.3251953125,4096.689453125,2083.01611328125
Asia Pacific (BP),,1996,12238.740234375,4232.75537109375,2274.242919921875
Asia Pacific (BP),,1997,12411.1044921875,4274.90673828125,2421.380126953125
Asia Pacific (BP),,1998,12139.619140625,4256.51318359375,2461.19384765625
Asia Pacific (BP),,1999,12475.015625,4215.49755859375,2615.251220703125
Asia Pacific (BP),,2000,12979.734375,4438.42138671875,2774.54736328125
Asia Pacific (BP),,2001,13782.384765625,4395.3203125,2854.9365234375
Asia Pacific (BP),,2002,14601.3935546875,4407.66796875,3040.872802734375
Asia Pacific (BP),,2003,16544.3828125,4361.96728515625,3232.61328125
Asia Pacific (BP),,2004,18872.626953125,4409.02880859375,3443.774658203125
Asia Pacific (BP),,2005,20862.3046875,4453.4580078125,3720.24267578125
Asia Pacific (BP),,2006,22342.568359375,4425.67041015625,3895.2294921875
Asia Pacific (BP),,2007,24015.521484375,4442.74365234375,4070.560302734375
Asia Pacific (BP),,2008,25068.349609375,4524.0048828125,4262.724609375
Asia Pacific (BP),,2009,26036.12109375,4490.90478515625,4445.349609375
Asia Pacific (BP),,2010,27902.005859375,4692.46923828125,4881.119140625
Asia Pacific (BP),,2011,30600.79296875,4601.8505859375,4925.5615234375
Asia Pacific (BP),,2012,31323.19140625,4660.13330078125,5021.16552734375
Asia Pacific (BP),,2013,32420.0390625,4580.05419921875,5122.09765625
Asia Pacific (BP),,2014,32304.17578125,4588.96337890625,5332.806640625
Asia Pacific (BP),,2015,32056.451171875,4647.359375,5599.6962890625
Asia Pacific (BP),,2016,30579.646484375,4458.26806640625,5790.35009765625
Asia Pacific (BP),,2017,31225.404296875,4288.43603515625,6057.4052734375
Asia Pacific (BP),,2018,33329.59375,4195.91015625,6268.0673828125
Asia Pacific (BP),,2019,34585.5625,4204.07666015625,6573.99853515625
Asia Pacific (BP),,2020,34088.4140625,4109.1220703125,6463.91650390625
Asia Pacific (BP),,2021,35970.67578125,4049.089111328125,6690.01904296875
Asia Pacific (BP),,1965,,522.2455444335938,
Asia Pacific (BP),,1966,,581.6403198242188,
Asia Pacific (BP),,1967,,616.6964111328125,
Asia Pacific (BP),,1968,,721.6399536132812,
Asia Pacific (BP),,1969,,830.67724609375,
Asia Pacific (BP),,1970,,1148.6549072265625,151.01651000976562
Asia Pacific (BP),,1971,,1379.3431396484375,180.4047393798828
Asia Pacific (BP),,1972,,1624.507568359375,208.82147216796875
Asia Pacific (BP),,1973,,1939.5765380859375,259.1051330566406
Asia Pacific (BP),,1974,,2067.825927734375,316.8005065917969
Asia Pacific (BP),,1975,,2198.2177734375,353.3298034667969
Asia Pacific (BP),,1976,,2508.107421875,408.28155517578125
Asia Pacific (BP),,1977,,2738.54052734375,497.8760681152344
Asia Pacific (BP),,1978,,2862.07373046875,591.9188232421875
Asia Pacific (BP),,1979,,2935.81982421875,673.0274658203125
Asia Pacific (BP),,1980,,2847.7197265625,717.8501586914062
Australia,AUS,1981,788.5712280273438,247.382080078125,119.94438934326172
Australia,AUS,1982,804.9542846679688,243.930908203125,116.9808349609375
Australia,AUS,1983,838.74072265625,237.44705200195312,127.07482147216797
Australia,AUS,1984,880.9172973632812,307.9994201660156,125.3172607421875
Australia,AUS,1985,1074.345703125,356.8410949707031,133.95262145996094
Australia,AUS,1986,1142.8594970703125,318.8083801269531,146.32928466796875
Australia,AUS,1987,1193.6676025390625,338.8720397949219,149.39459228515625
Australia,AUS,1988,1173.29345703125,321.6083068847656,152.99339294433594
Australia,AUS,1989,1274.677978515625,303.332763671875,177.0756378173828
Australia,AUS,1990,1334.6011962890625,352.0992431640625,206.11146545410156
Australia,AUS,1991,1384.42431640625,332.76971435546875,215.76499938964844
Australia,AUS,1992,1477.2352294921875,327.94683837890625,233.33595275878906
Australia,AUS,1993,1484.10009765625,305.88653564453125,243.8390350341797
Australia,AUS,1994,1516.910400390625,329.339111328125,279.91217041015625
Australia,AUS,1995,1591.8179931640625,310.114013671875,295.9596862792969
Australia,AUS,1996,1640.6822509765625,326.4059753417969,296.3370361328125
Australia,AUS,1997,1789.1142578125,346.4353942871094,296.37646484375
Australia,AUS,1998,1832.101806640625,328.0255126953125,302.7370910644531
Australia,AUS,1999,1931.91796875,319.497314453125,307.1253356933594
Australia,AUS,2000,1996.81982421875,431.3765563964844,311.9233093261719
Australia,AUS,2001,2157.9208984375,399.1474914550781,326.4131774902344
Australia,AUS,2002,2224.04638671875,396.6678161621094,330.0115966796875
Australia,AUS,2003,2299.047607421875,343.3504943847656,337.4522705078125
Australia,AUS,2004,2388.8310546875,299.8592224121094,359.3031311035156
Australia,AUS,2005,2501.288330078125,294.5562438964844,382.352783203125
Australia,AUS,2006,2556.840576171875,268.9571533203125,406.822265625
Australia,AUS,2007,2640.855224609375,286.4461364746094,427.5118408203125
Australia,AUS,2008,2720.62158203125,285.706787109375,416.82904052734375
Australia,AUS,2009,2822.833984375,280.4289855957031,466.9759216308594
Australia,AUS,2010,2914.78955078125,286.5331726074219,526.2550659179688
Australia,AUS,2011,2850.8134765625,249.01210021972656,541.6328125
Australia,AUS,2012,3091.9091796875,246.37002563476562,579.6200561523438
Australia,AUS,2013,3323.7431640625,204.80865478515625,602.5001831054688
Australia,AUS,2014,3559.44970703125,216.37191772460938,649.2760620117188
Australia,AUS,2015,3555.70263671875,195.42086791992188,740.9851684570312
Australia,AUS,2016,3563.0556640625,178.5460968017578,939.9793090820312
Australia,AUS,2017,3473.3134765625,161.66644287109375,1101.2462158203125
Australia,AUS,2018,3636.380126953125,170.20632934570312,1274.0185546875
Australia,AUS,2019,3660.434326171875,221.94691467285156,1461.1429443359375
Australia,AUS,2020,3383.462890625,221.67161560058594,1459.5059814453125
Australia,AUS,2021,3453.88232421875,210.89654541015625,1472.18896484375
Australia,AUS,1965,,4.0263752937316895,
Australia,AUS,1966,,5.1767683029174805,
Australia,AUS,1967,,12.079126358032227,
Australia,AUS,1968,,22.494121551513672,
Australia,AUS,1969,,25.883840560913086,
Australia,AUS,1970,,101.23458099365234,17.303974151611328
Australia,AUS,1971,,177.42034912109375,25.826679229736328
Australia,AUS,1972,,189.3364715576172,37.07426452636719
Australia,AUS,1973,,237.18722534179688,47.06880187988281
Australia,AUS,1974,,234.67718505859375,53.70199203491211
Australia,AUS,1975,,251.46202087402344,57.66997146606445
Australia,AUS,1976,,257.4990234375,68.07721710205078
Australia,AUS,1977,,272.4299011230469,77.76844024658203
Australia,AUS,1978,,269.7096252441406,83.72537994384766
Australia,AUS,1979,,270.7033386230469,96.37518310546875
Australia,AUS,1980,,253.9846954345703,110.66587829589844
Azerbaijan,AZE,1985,,153.86489868164062,137.3935546875
Azerbaijan,AZE,1986,,151.77149963378906,132.8040008544922
Azerbaijan,AZE,1987,,161.77330017089844,122.0625
Azerbaijan,AZE,1988,,159.79620361328125,116.20349884033203
Azerbaijan,AZE,1989,,153.05079650878906,108.3915023803711
Azerbaijan,AZE,1990,,145.375,96.67350006103516
Azerbaijan,AZE,1991,,136.92813110351562,83.97899627685547
Azerbaijan,AZE,1992,,130.20599365234375,77.14350128173828
Azerbaijan,AZE,1993,,119.22261810302734,66.4020004272461
Azerbaijan,AZE,1994,,111.21536254882812,62.49599838256836
Azerbaijan,AZE,1995,,106.55056762695312,64.4489974975586
Azerbaijan,AZE,1996,,105.83765411376953,57.3889045715332
Azerbaijan,AZE,1997,,104.9840087890625,54.65470504760742
Azerbaijan,AZE,1998,,133.15187072753906,51.002593994140625
Azerbaijan,AZE,1999,,161.08712768554688,54.65470504760742
Azerbaijan,AZE,2000,,163.62246704101562,51.529903411865234
Azerbaijan,AZE,2001,,174.2057647705078,50.51434326171875
Azerbaijan,AZE,2002,,178.3344268798828,46.85247039794922
